time_s,temp_c,fan_duty_pct
0.0,16.9,60.0
1.0005080699920654,17.0,60.0
2.0004825592041016,16.9,60.0
3.0000150203704834,16.9,60.0
3.9997429847717285,17.0,60.0
5.000401973724365,17.0,60.0
5.999983787536621,17.0,60.0
6.999598026275635,17.0,60.0
8.000465154647827,17.0,60.0
9.001073837280273,17.0,60.0
10.000513792037964,17.0,60.0
11.000636339187622,17.0,60.0
12.001065254211426,17.0,60.0
13.000534772872925,17.0,60.0
14.000760555267334,17.0,60.0
15.001103639602661,17.1,60.0
16.00125002861023,17.1,60.0
17.00136685371399,17.1,60.0
18.001129388809204,17.2,60.0
19.001441717147827,17.1,60.0
20.002483129501343,17.1,60.0
21.001973152160645,17.2,60.0
22.002490043640137,17.2,60.0
23.003286600112915,17.2,60.0
24.00279974937439,17.2,60.0
25.004466772079468,17.3,60.0
26.005327701568604,17.2,60.0
27.004841089248657,17.3,60.0
28.00538158416748,17.4,60.0
29.005540132522583,17.4,60.0
30.006099939346313,17.4,60.0
31.00552487373352,17.4,60.0
32.00700616836548,17.5,60.0
33.006919145584106,17.6,60.0
34.00698757171631,17.6,60.0
35.00805926322937,17.6,60.0
36.00955605506897,17.7,60.0
37.00936317443848,17.7,60.0
38.00984215736389,17.8,60.0
39.00947642326355,17.8,60.0
40.00967478752136,17.9,60.0
41.010817527770996,17.9,60.0
42.010425090789795,17.9,60.0
43.010403871536255,18.0,60.0
44.01090478897095,18.0,60.0
45.01043510437012,18.0,60.0
46.0113046169281,18.0,60.0
47.01080679893494,18.0,60.0
48.01135039329529,18.2,60.0
49.01227307319641,18.3,60.0
50.01164531707764,18.3,60.0
51.01245045661926,18.3,60.0
52.01257371902466,18.4,60.0
53.012113094329834,18.4,60.0
54.012213945388794,18.4,60.0
55.01310396194458,18.5,60.0
56.01273846626282,18.5,60.0
57.01320695877075,18.6,60.0
58.01424169540405,18.6,60.0
59.0137083530426,18.7,60.0
60.01435375213623,18.7,60.0
61.014119148254395,18.7,60.0
62.01402163505554,18.8,60.0
63.01441812515259,18.8,60.0
64.01438808441162,18.9,60.0
65.01456618309021,18.9,60.0
66.01537680625916,19.0,60.0
67.01536464691162,19.1,60.0
68.01495027542114,19.1,60.0
69.01672267913818,19.1,60.0
70.01673030853271,19.1,60.0
71.01778197288513,19.2,60.0
72.0175244808197,19.3,60.0
73.01779198646545,19.3,60.0
74.01758694648743,19.4,60.0
75.0193841457367,19.4,60.0
76.01869869232178,19.4,60.0
77.02023363113403,19.5,60.0
78.0212254524231,19.5,60.0
79.02081251144409,19.5,60.0
80.02119779586792,19.7,60.0
81.02109742164612,19.7,60.0
82.02160835266113,19.7,60.0
83.02114820480347,19.8,60.0
84.02287602424622,19.9,60.0
85.02276372909546,19.9,60.0
86.02216100692749,20.1,60.0
87.02220678329468,20.1,60.0
88.02378869056702,20.0,60.0
89.02323484420776,20.1,60.0
90.02413511276245,20.2,60.0
91.02451252937317,20.2,60.0
92.02405405044556,20.2,60.0
93.02389860153198,20.3,60.0
94.02391529083252,20.3,60.0
95.02485394477844,20.4,60.0
96.02487659454346,20.4,60.0
97.02556610107422,20.4,60.0
98.02657103538513,20.5,60.0
99.02658677101135,20.5,60.0
100.02685141563416,20.6,60.0
101.02665948867798,20.6,60.0
102.02657985687256,20.7,60.0
103.02675104141235,20.8,60.0
104.02666282653809,20.8,60.0
105.02653312683105,20.8,60.0
106.02676343917847,20.9,60.0
107.02655601501465,21.0,60.0
108.02680683135986,21.0,60.0
109.02677011489868,21.1,60.0
110.02746272087097,21.1,60.0
111.02674221992493,21.2,60.0
112.02741479873657,21.3,60.0
113.02742981910706,21.4,60.0
114.02750945091248,21.4,60.0
115.02762579917908,21.4,60.0
116.02766680717468,21.5,60.0
117.02781391143799,21.5,60.0
118.02761936187744,21.5,60.0
119.0275194644928,21.6,60.0
120.0275890827179,21.6,60.0
121.02799439430237,21.7,60.0
122.02791213989258,21.7,60.0
123.02858519554138,21.7,60.0
124.02839088439941,21.9,60.0
125.02907371520996,21.9,60.0
126.0283637046814,21.9,60.0
127.02890133857727,22.0,60.0
128.0289101600647,22.0,60.0
129.02868223190308,22.0,60.0
130.02903747558594,22.1,60.0
131.02929663658142,22.2,60.0
132.0287322998047,22.1,60.0
133.02974462509155,22.2,60.0
134.02896809577942,22.3,60.0
135.0294005870819,22.3,60.0
136.02979969978333,22.4,60.0
137.029926776886,22.4,60.0
138.0295250415802,22.4,60.0
139.02988743782043,22.4,60.0
140.03067088127136,22.4,60.0
141.0314519405365,22.5,60.0
142.0316824913025,22.5,60.0
143.03089141845703,22.5,60.0
144.0315978527069,22.6,60.0
145.0318055152893,22.6,60.0
146.0320086479187,22.7,60.0
147.03217005729675,22.7,60.0
148.0318684577942,22.7,60.0
149.03162932395935,22.7,60.0
150.03130841255188,22.8,60.0
151.0316777229309,22.8,60.0
152.03293800354004,22.9,60.0
153.03233909606934,22.9,60.0
154.03274965286255,22.9,60.0
155.03375244140625,22.9,60.0
156.0344581604004,22.9,60.0
157.03370332717896,22.9,60.0
158.03487181663513,23.0,60.0
159.03414797782898,23.0,60.0
160.03478860855103,23.1,60.0
161.03474593162537,23.0,60.0
162.03507614135742,23.1,60.0
163.03478908538818,23.1,60.0
164.0348207950592,23.2,60.0
165.0351598262787,23.2,60.0
166.03473591804504,23.3,60.0
167.0363199710846,23.3,60.0
168.03640627861023,23.4,60.0
169.03647756576538,23.4,60.0
170.03641629219055,23.5,60.0
171.03746509552002,23.4,60.0
172.03748178482056,23.5,60.0
173.03692936897278,23.6,60.0
174.03725481033325,23.6,60.0
175.03872871398926,23.7,60.0
176.0386140346527,23.8,60.0
177.03874158859253,23.8,60.0
178.03881239891052,23.8,60.0
179.03840255737305,23.9,60.0
180.03850317001343,23.9,60.0
181.03950905799866,24.0,60.0
182.03940749168396,24.0,60.0
183.03964519500732,24.1,60.0
184.0398006439209,24.1,60.0
185.04019498825073,24.1,60.0
186.040185213089,24.1,60.0
187.03983640670776,24.2,60.0
188.04020047187805,24.2,60.0
189.04063892364502,24.2,60.0
190.0407657623291,24.3,60.0
191.04017806053162,24.3,60.0
192.0403552055359,24.4,60.0
193.0400354862213,24.4,60.0
194.04031562805176,24.5,60.0
195.04050827026367,24.5,60.0
196.04075598716736,24.6,60.0
197.04107999801636,24.6,60.0
198.0419852733612,24.6,60.0
199.0428192615509,24.7,60.0
200.04342007637024,24.8,60.0
201.04272294044495,24.7,60.0
202.0436770915985,24.8,60.0
203.04324078559875,24.9,60.0
204.04302215576172,24.9,60.0
205.04332900047302,25.0,60.0
206.04318070411682,25.0,60.0
207.04355478286743,25.1,60.0
208.04373931884766,25.1,60.0
209.0434331893921,25.1,60.0
210.04320287704468,25.1,60.0
211.04450178146362,25.2,60.0
212.04532432556152,25.2,60.0
213.0444574356079,25.2,60.0
214.04453825950623,25.2,60.0
215.04625821113586,25.2,60.0
216.0460443496704,25.2,60.0
217.04584670066833,25.3,60.0
218.04618978500366,25.3,60.0
219.04698753356934,25.4,60.0
220.0470793247223,25.3,60.0
221.04688596725464,25.4,60.0
222.04690432548523,25.4,60.0
223.04718351364136,25.5,60.0
224.04682302474976,25.5,60.0
225.04709005355835,25.5,60.0
226.04737067222595,25.6,60.0
227.04871320724487,25.6,60.0
228.04837942123413,25.7,60.0
229.04856181144714,25.7,60.0
230.0485770702362,25.7,60.0
231.04856967926025,25.7,60.0
232.0490996837616,25.8,60.0
233.04940629005432,25.9,60.0
234.0494041442871,25.9,60.0
235.04997491836548,25.9,60.0
236.04978775978088,25.9,60.0
237.04950499534607,25.9,60.0
238.04969096183777,26.0,60.0
239.04936408996582,26.0,60.0
240.05019283294678,26.0,60.0
241.04975080490112,26.1,60.0
242.04950428009033,26.2,60.0
243.05120062828064,26.2,60.0
244.0520796775818,26.3,60.0
245.0521960258484,26.3,60.0
246.052494764328,26.4,60.0
247.0528633594513,26.4,60.0
248.05236434936523,26.4,60.0
249.05327892303467,26.4,60.0
250.05324959754944,26.5,60.0
251.05319118499756,26.5,60.0
252.0534908771515,26.6,60.0
253.0538330078125,26.5,60.0
254.05339288711548,26.6,60.0
255.05344915390015,26.6,60.0
256.0549805164337,26.6,60.0
257.054682970047,26.7,60.0
258.05442667007446,26.7,60.0
259.0550718307495,26.7,60.0
260.05586218833923,26.7,60.0
261.0561158657074,26.7,60.0
262.0569145679474,26.8,60.0
263.0569212436676,26.8,60.0
264.0568070411682,26.9,60.0
265.0569472312927,26.9,60.0
266.056688785553,26.9,60.0
267.05776143074036,27.0,60.0
268.0580713748932,27.0,60.0
269.0580701828003,27.0,60.0
270.05811834335327,27.1,60.0
271.05842185020447,27.2,60.0
272.05813097953796,27.2,60.0
273.0577847957611,27.2,60.0
274.0592210292816,27.2,60.0
275.05920577049255,27.3,60.0
276.05971240997314,27.3,60.0
277.0601472854614,27.3,60.0
278.05921030044556,27.4,60.0
279.0610017776489,27.3,60.0
280.0610988140106,27.4,60.0
281.060382604599,27.4,60.0
282.06085896492004,27.4,60.0
283.0612280368805,27.5,60.0
284.0614812374115,27.5,60.0
285.060613155365,27.5,60.0
286.06124997138977,27.6,60.0
287.0621428489685,27.6,60.0
288.0628089904785,27.6,60.0
289.0622081756592,27.6,60.0
290.06204104423523,27.7,60.0
291.0629532337189,27.7,60.0
292.0641655921936,27.8,60.0
293.0640742778778,27.8,60.0
294.06467366218567,27.8,60.0
295.06417322158813,27.8,60.0
296.0642092227936,27.9,60.0
297.06560373306274,27.9,60.0
298.0654513835907,28.0,60.0
299.0656940937042,28.0,60.0
300.06672739982605,28.0,60.0
301.06680130958557,28.0,60.0
302.06668519973755,28.0,60.0
303.06662607192993,28.1,60.0
304.0666871070862,28.1,60.0
